Sport,Date,Season,Home_Team,Away_Team,Home_Team_Score,Away_Team_Score,Winner,Home_Team_Won,Attendance,During_COVID
Baseball,4/5/2010,2010,Atlanta,Chicago Cubs,16,5,Home,1,53081,0
Baseball,4/7/2010,2010,Atlanta,Chicago Cubs,3,2,Home,1,36170,0
Baseball,4/8/2010,2010,Atlanta,Chicago Cubs,0,2,Away,0,27443,0
Baseball,4/9/2010,2010,San Francisco,Atlanta,5,4,Home,1,42940,0
Baseball,4/10/2010,2010,San Francisco,Atlanta,2,7,Away,0,42985,0
Baseball,4/11/2010,2010,San Francisco,Atlanta,6,3,Home,1,38062,0
Baseball,4/12/2010,2010,San Diego,Atlanta,17,2,Home,1,42843,0
Baseball,4/14/2010,2010,San Diego,Atlanta,1,6,Away,0,24969,0
Baseball,4/15/2010,2010,San Diego,Atlanta,2,6,Away,0,16356,0
Baseball,4/16/2010,2010,Atlanta,Colorado,9,5,Home,1,27692,0
Baseball,4/17/2010,2010,Atlanta,Colorado,0,4,Away,0,32602,0
Baseball,4/18/2010,2010,Atlanta,Colorado,4,3,Home,1,26546,0
Baseball,4/20/2010,2010,Atlanta,Philadelphia,4,3,Home,1,18032,0
Baseball,4/21/2010,2010,Atlanta,Philadelphia,0,2,Away,0,21171,0
Baseball,4/22/2010,2010,Atlanta,Philadelphia,3,8,Away,0,22476,0
Baseball,4/23/2010,2010,New York Mets,Atlanta,5,2,Home,1,32265,0
Baseball,4/24/2010,2010,New York Mets,Atlanta,3,1,Home,1,36547,0
Baseball,4/25/2010,2010,New York Mets,Atlanta,1,0,Home,1,27623,0
Baseball,4/26/2010,2010,St. Louis,Atlanta,4,3,Home,1,35257,0
Baseball,4/27/2010,2010,St. Louis,Atlanta,5,4,Home,1,35587,0
Baseball,4/28/2010,2010,St. Louis,Atlanta,6,0,Home,1,35693,0
Baseball,4/29/2010,2010,St. Louis,Atlanta,10,4,Home,1,39561,0
Baseball,4/30/2010,2010,Atlanta,Houston,4,2,Home,1,30082,0
Baseball,5/1/2010,2010,Atlanta,Houston,10,1,Home,1,27035,0
Baseball,5/2/2010,2010,Atlanta,Houston,7,1,Home,1,25665,0
Baseball,5/4/2010,2010,Washington,Atlanta,6,3,Home,1,17098,0
Baseball,5/5/2010,2010,Washington,Atlanta,6,7,Away,0,15616,0
Baseball,5/6/2010,2010,Washington,Atlanta,3,2,Home,1,17131,0
Baseball,5/7/2010,2010,Philadelphia,Atlanta,7,0,Home,1,45349,0
Baseball,5/8/2010,2010,Philadelphia,Atlanta,1,4,Away,0,45395,0
Baseball,5/9/2010,2010,Philadelphia,Atlanta,5,3,Home,1,45193,0
Baseball,5/10/2010,2010,Milwaukee,Atlanta,2,8,Away,0,24365,0
Baseball,5/11/2010,2010,Milwaukee,Atlanta,3,11,Away,0,30678,0
Baseball,5/12/2010,2010,Milwaukee,Atlanta,2,9,Away,0,30175,0
Baseball,5/14/2010,2010,Atlanta,Arizona,6,5,Home,1,30657,0
Baseball,5/15/2010,2010,Atlanta,Arizona,1,11,Away,0,32718,0
Baseball,5/16/2010,2010,Atlanta,Arizona,13,1,Home,1,31758,0
Baseball,5/17/2010,2010,Atlanta,New York Mets,2,3,Away,0,21086,0
Baseball,5/18/2010,2010,Atlanta,New York Mets,3,2,Home,1,27119,0
Baseball,5/19/2010,2010,Atlanta,Cincinnati,5,4,Home,1,25347,0
Baseball,5/20/2010,2010,Atlanta,Cincinnati,10,9,Home,1,21621,0
Baseball,5/21/2010,2010,Pittsburgh,Atlanta,0,7,Away,0,22470,0
Baseball,5/22/2010,2010,Pittsburgh,Atlanta,2,4,Away,0,26519,0
Baseball,5/23/2010,2010,Pittsburgh,Atlanta,3,2,Home,1,23045,0
Baseball,5/25/2010,2010,Miami,Atlanta,6,4,Home,1,11434,0
Baseball,5/26/2010,2010,Miami,Atlanta,3,7,Away,0,15238,0
Baseball,5/27/2010,2010,Miami,Atlanta,3,8,Away,0,11381,0
Baseball,5/28/2010,2010,Atlanta,Pittsburgh,7,3,Home,1,23442,0
Baseball,5/29/2010,2010,Atlanta,Pittsburgh,6,3,Home,1,29134,0
Baseball,5/30/2010,2010,Atlanta,Pittsburgh,5,2,Home,1,31078,0
Baseball,5/31/2010,2010,Atlanta,Philadelphia,9,3,Home,1,42543,0
Baseball,6/1/2010,2010,Atlanta,Philadelphia,7,3,Home,1,29731,0
Baseball,6/2/2010,2010,Atlanta,Philadelphia,2,1,Home,1,26309,0
Baseball,6/3/2010,2010,Los Angeles Dodgers,Atlanta,3,4,Away,0,35333,0
Baseball,6/4/2010,2010,Los Angeles Dodgers,Atlanta,5,4,Home,1,42459,0
Baseball,6/5/2010,2010,Los Angeles Dodgers,Atlanta,3,9,Away,0,48207,0
Baseball,6/6/2010,2010,Los Angeles Dodgers,Atlanta,5,4,Home,1,37944,0
Baseball,6/7/2010,2010,Arizona,Atlanta,7,4,Home,1,17731,0
Baseball,6/8/2010,2010,Arizona,Atlanta,5,7,Away,0,17052,0
Baseball,6/9/2010,2010,Arizona,Atlanta,2,1,Home,1,19138,0
Baseball,6/10/2010,2010,Arizona,Atlanta,7,11,Away,0,26969,0
Baseball,6/11/2010,2010,Minnesota,Atlanta,2,1,Home,1,39428,0
Baseball,6/12/2010,2010,Minnesota,Atlanta,2,3,Away,0,40001,0
Baseball,6/13/2010,2010,Minnesota,Atlanta,3,7,Away,0,39772,0
Baseball,6/15/2010,2010,Atlanta,Tampa Bay,4,10,Away,0,30448,0
Baseball,6/16/2010,2010,Atlanta,Tampa Bay,6,2,Home,1,26807,0
Baseball,6/17/2010,2010,Atlanta,Tampa Bay,3,1,Home,1,30427,0
Baseball,6/18/2010,2010,Atlanta,Kansas City,6,4,Home,1,29808,0
Baseball,6/19/2010,2010,Atlanta,Kansas City,5,4,Home,1,39109,0
Baseball,6/20/2010,2010,Atlanta,Kansas City,8,5,Home,1,30072,0
Baseball,6/22/2010,2010,Chicago White Sox,Atlanta,9,6,Home,1,28773,0
Baseball,6/23/2010,2010,Chicago White Sox,Atlanta,4,2,Home,1,27561,0
Baseball,6/24/2010,2010,Chicago White Sox,Atlanta,2,0,Home,1,31076,0
Baseball,6/25/2010,2010,Atlanta,Detroit,3,1,Home,1,36634,0
Baseball,6/26/2010,2010,Atlanta,Detroit,4,3,Home,1,39184,0
Baseball,6/27/2010,2010,Atlanta,Detroit,4,10,Away,0,26034,0
Baseball,6/28/2010,2010,Atlanta,Washington,5,0,Home,1,42889,0
Baseball,6/29/2010,2010,Atlanta,Washington,2,7,Away,0,19045,0
Baseball,6/30/2010,2010,Atlanta,Washington,4,1,Home,1,20091,0
Baseball,7/2/2010,2010,Atlanta,Miami,4,3,Home,1,34332,0
Baseball,7/3/2010,2010,Atlanta,Miami,4,1,Home,1,30148,0
Baseball,7/4/2010,2010,Atlanta,Miami,2,3,Away,0,44163,0
Baseball,7/5/2010,2010,Philadelphia,Atlanta,3,1,Home,1,45404,0
Baseball,7/6/2010,2010,Philadelphia,Atlanta,3,6,Away,0,44715,0
Baseball,7/7/2010,2010,Philadelphia,Atlanta,5,7,Away,0,44282,0
Baseball,7/9/2010,2010,New York Mets,Atlanta,2,4,Away,0,36356,0
Baseball,7/10/2010,2010,New York Mets,Atlanta,0,4,Away,0,37793,0
Baseball,7/11/2010,2010,New York Mets,Atlanta,3,0,Home,1,36402,0
Baseball,7/15/2010,2010,Atlanta,Milwaukee,2,1,Home,1,35057,0
Baseball,7/16/2010,2010,Atlanta,Milwaukee,3,9,Away,0,37014,0
Baseball,7/17/2010,2010,Atlanta,Milwaukee,3,6,Away,0,48174,0
Baseball,7/18/2010,2010,Atlanta,Milwaukee,11,6,Home,1,24732,0
Baseball,7/20/2010,2010,Atlanta,San Diego,4,1,Home,1,30621,0
Baseball,7/21/2010,2010,Atlanta,San Diego,4,6,Away,0,30039,0
Baseball,7/22/2010,2010,Atlanta,San Diego,8,0,Home,1,26450,0
Baseball,7/23/2010,2010,Miami,Atlanta,7,6,Home,1,19204,0
Baseball,7/24/2010,2010,Miami,Atlanta,5,10,Away,0,30245,0
Baseball,7/25/2010,2010,Miami,Atlanta,5,4,Home,1,17321,0
Baseball,7/27/2010,2010,Washington,Atlanta,3,0,Home,1,40043,0
Baseball,7/28/2010,2010,Washington,Atlanta,1,3,Away,0,24263,0
Baseball,7/29/2010,2010,Washington,Atlanta,5,3,Home,1,30263,0
Baseball,7/30/2010,2010,Cincinnati,Atlanta,4,6,Away,0,40373,0
Baseball,7/31/2010,2010,Cincinnati,Atlanta,5,2,Home,1,41611,0
Baseball,8/1/2010,2010,Cincinnati,Atlanta,2,1,Home,1,40871,0
Baseball,8/2/2010,2010,Atlanta,New York Mets,4,1,Home,1,33030,0
Baseball,8/3/2010,2010,Atlanta,New York Mets,2,3,Away,0,26578,0
Baseball,8/4/2010,2010,Atlanta,New York Mets,8,3,Home,1,28536,0
Baseball,8/5/2010,2010,Atlanta,San Francisco,3,2,Home,1,24538,0
Baseball,8/6/2010,2010,Atlanta,San Francisco,2,3,Away,0,42178,0
Baseball,8/7/2010,2010,Atlanta,San Francisco,3,0,Home,1,47305,0
Baseball,8/8/2010,2010,Atlanta,San Francisco,6,3,Home,1,33865,0
Baseball,8/9/2010,2010,Houston,Atlanta,10,4,Home,1,34684,0
Baseball,8/10/2010,2010,Houston,Atlanta,2,4,Away,0,34155,0
Baseball,8/11/2010,2010,Houston,Atlanta,2,8,Away,0,31352,0
Baseball,8/13/2010,2010,Atlanta,Los Angeles Dodgers,1,0,Home,1,38602,0
Baseball,8/14/2010,2010,Atlanta,Los Angeles Dodgers,1,2,Away,0,49267,0
Baseball,8/15/2010,2010,Atlanta,Los Angeles Dodgers,13,1,Home,1,28105,0
Baseball,8/16/2010,2010,Atlanta,Los Angeles Dodgers,4,3,Home,1,20414,0
Baseball,8/17/2010,2010,Atlanta,Washington,10,2,Home,1,16911,0
Baseball,8/18/2010,2010,Atlanta,Washington,3,2,Home,1,18105,0
Baseball,8/19/2010,2010,Atlanta,Washington,2,6,Away,0,15593,0
Baseball,8/20/2010,2010,Chicago Cubs,Atlanta,3,5,Away,0,39345,0
Baseball,8/21/2010,2010,Chicago Cubs,Atlanta,5,4,Home,1,41099,0
Baseball,8/22/2010,2010,Chicago Cubs,Atlanta,5,16,Away,0,37518,0
Baseball,8/23/2010,2010,Colorado,Atlanta,5,4,Home,1,34172,0
Baseball,8/24/2010,2010,Colorado,Atlanta,5,2,Home,1,34485,0
Baseball,8/25/2010,2010,Colorado,Atlanta,12,10,Home,1,27675,0
Baseball,8/27/2010,2010,Atlanta,Miami,1,7,Away,0,29722,0
Baseball,8/28/2010,2010,Atlanta,Miami,12,3,Home,1,43846,0
Baseball,8/29/2010,2010,Atlanta,Miami,7,6,Home,1,38170,0
Baseball,8/30/2010,2010,Atlanta,New York Mets,9,3,Home,1,18842,0
Baseball,8/31/2010,2010,Atlanta,New York Mets,9,2,Home,1,18430,0
Baseball,9/1/2010,2010,Atlanta,New York Mets,4,1,Home,1,19938,0
Baseball,9/2/2010,2010,Atlanta,New York Mets,2,4,Away,0,24895,0
Baseball,9/3/2010,2010,Miami,Atlanta,6,1,Home,1,19226,0
Baseball,9/4/2010,2010,Miami,Atlanta,0,2,Away,0,23912,0
Baseball,9/5/2010,2010,Miami,Atlanta,7,6,Home,1,19504,0
Baseball,9/6/2010,2010,Pittsburgh,Atlanta,3,1,Home,1,15330,0
Baseball,9/7/2010,2010,Pittsburgh,Atlanta,5,0,Home,1,11070,0
Baseball,9/8/2010,2010,Pittsburgh,Atlanta,3,9,Away,0,13113,0
Baseball,9/9/2010,2010,Atlanta,St. Louis,4,11,Away,0,20776,0
Baseball,9/10/2010,2010,Atlanta,St. Louis,8,6,Home,1,40656,0
Baseball,9/11/2010,2010,Atlanta,St. Louis,6,3,Home,1,51078,0
Baseball,9/12/2010,2010,Atlanta,St. Louis,3,7,Away,0,27156,0
Baseball,9/13/2010,2010,Atlanta,Washington,4,0,Home,1,18647,0
Baseball,9/14/2010,2010,Atlanta,Washington,0,6,Away,0,26954,0
Baseball,9/15/2010,2010,Atlanta,Washington,2,4,Away,0,19237,0
Baseball,9/17/2010,2010,New York Mets,Atlanta,4,6,Away,0,28002,0
Baseball,9/18/2010,2010,New York Mets,Atlanta,2,4,Away,0,33051,0
Baseball,9/19/2010,2010,New York Mets,Atlanta,3,6,Away,0,33612,0
Baseball,9/20/2010,2010,Philadelphia,Atlanta,3,1,Home,1,45256,0
Baseball,9/21/2010,2010,Philadelphia,Atlanta,5,3,Home,1,45264,0
Baseball,9/22/2010,2010,Philadelphia,Atlanta,1,0,Home,1,45310,0
Baseball,9/24/2010,2010,Washington,Atlanta,8,3,Home,1,22515,0
Baseball,9/25/2010,2010,Washington,Atlanta,0,5,Away,0,23824,0
Baseball,9/26/2010,2010,Washington,Atlanta,4,2,Home,1,21625,0
Baseball,9/27/2010,2010,Atlanta,Miami,2,1,Home,1,26338,0
Baseball,9/28/2010,2010,Atlanta,Miami,3,2,Home,1,36155,0
Baseball,9/29/2010,2010,Atlanta,Miami,5,1,Home,1,36390,0
Baseball,10/1/2010,2010,Atlanta,Philadelphia,5,11,Away,0,51139,0
Baseball,10/2/2010,2010,Atlanta,Philadelphia,0,7,Away,0,54296,0
Baseball,10/3/2010,2010,Atlanta,Philadelphia,8,7,Home,1,52613,0
Baseball,4/5/2010,2010,Washington,Philadelphia,1,11,Away,0,41290,0
Baseball,4/7/2010,2010,Washington,Philadelphia,4,8,Away,0,27240,0
Baseball,4/8/2010,2010,Washington,Philadelphia,6,5,Home,1,20217,0
Baseball,4/9/2010,2010,New York Mets,Washington,8,2,Home,1,28055,0
Baseball,4/10/2010,2010,New York Mets,Washington,3,4,Away,0,33044,0
Baseball,4/11/2010,2010,New York Mets,Washington,2,5,Away,0,33672,0
Baseball,4/12/2010,2010,Philadelphia,Washington,7,4,Home,1,44791,0
Baseball,4/14/2010,2010,Philadelphia,Washington,14,7,Home,1,45438,0
Baseball,4/15/2010,2010,Philadelphia,Washington,5,7,Away,0,44157,0
Baseball,4/16/2010,2010,Washington,Milwaukee,5,3,Home,1,17234,0
Baseball,4/17/2010,2010,Washington,Milwaukee,8,0,Home,1,18673,0
Baseball,4/18/2010,2010,Washington,Milwaukee,7,11,Away,0,18789,0
Baseball,4/19/2010,2010,Washington,Colorado,5,2,Home,1,11623,0
Baseball,4/20/2010,2010,Washington,Colorado,4,10,Away,0,15037,0
Baseball,4/21/2010,2010,Washington,Colorado,6,4,Home,1,11191,0
Baseball,4/22/2010,2010,Washington,Colorado,0,2,Away,0,15518,0
Baseball,4/23/2010,2010,Washington,Los Angeles Dodgers,5,1,Home,1,23859,0
Baseball,4/24/2010,2010,Washington,Los Angeles Dodgers,3,4,Away,0,18039,0
Baseball,4/25/2010,2010,Washington,Los Angeles Dodgers,1,0,Home,1,18395,0
Baseball,4/26/2010,2010,Chicago Cubs,Washington,4,3,Home,1,37850,0
Baseball,4/27/2010,2010,Chicago Cubs,Washington,1,3,Away,0,37440,0
Baseball,4/28/2010,2010,Chicago Cubs,Washington,2,3,Away,0,36660,0
Baseball,4/30/2010,2010,Miami,Washington,1,7,Away,0,20856,0
Baseball,5/1/2010,2010,Miami,Washington,7,1,Home,1,34886,0
Baseball,5/2/2010,2010,Miami,Washington,9,3,Home,1,13169,0
Baseball,5/7/2010,2010,Washington,Miami,2,4,Away,0,20161,0
Baseball,5/8/2010,2010,Washington,Miami,5,4,Home,1,21633,0
Baseball,5/9/2010,2010,Washington,Miami,3,2,Home,1,21299,0
Baseball,5/10/2010,2010,New York Mets,Washington,2,3,Away,0,29313,0
Baseball,5/11/2010,2010,New York Mets,Washington,8,6,Home,1,31606,0
Baseball,5/12/2010,2010,New York Mets,Washington,4,6,Away,0,33024,0
Baseball,5/13/2010,2010,Colorado,Washington,6,14,Away,0,20795,0
Baseball,5/15/2010,2010,Colorado,Washington,6,2,Home,1,29111,0
Baseball,5/15/2010,2010,Colorado,Washington,4,3,Home,1,35258,0
Baseball,5/16/2010,2010,Colorado,Washington,2,1,Home,1,42874,0
Baseball,5/17/2010,2010,St. Louis,Washington,6,2,Home,1,38005,0
Baseball,5/18/2010,2010,St. Louis,Washington,3,2,Home,1,36345,0
Baseball,5/19/2010,2010,Washington,New York Mets,5,3,Home,1,19384,0
Baseball,5/20/2010,2010,Washington,New York Mets,7,10,Away,0,23612,0
Baseball,5/21/2010,2010,Washington,Baltimore,3,5,Away,0,27378,0
Baseball,5/22/2010,2010,Washington,Baltimore,7,6,Home,1,30290,0
Baseball,5/23/2010,2010,Washington,Baltimore,4,3,Home,1,27535,0
Baseball,5/25/2010,2010,San Francisco,Washington,4,2,Home,1,27981,0
Baseball,5/26/2010,2010,San Francisco,Washington,3,7,Away,0,30230,0
Baseball,5/27/2010,2010,San Francisco,Washington,5,4,Home,1,28251,0
Baseball,5/28/2010,2010,San Diego,Washington,3,5,Away,0,23468,0
Baseball,5/29/2010,2010,San Diego,Washington,4,2,Home,1,25956,0
Baseball,5/30/2010,2010,San Diego,Washington,3,2,Home,1,28591,0
Baseball,5/31/2010,2010,Houston,Washington,4,14,Away,0,34704,0
Baseball,6/1/2010,2010,Houston,Washington,8,7,Home,1,25249,0
Baseball,6/2/2010,2010,Houston,Washington,5,1,Home,1,26736,0
Baseball,6/3/2010,2010,Houston,Washington,6,4,Home,1,21814,0
Baseball,6/4/2010,2010,Washington,Cincinnati,4,2,Home,1,33774,0
Baseball,6/5/2010,2010,Washington,Cincinnati,1,5,Away,0,22896,0
Baseball,6/6/2010,2010,Washington,Cincinnati,4,5,Away,0,27202,0
Baseball,6/8/2010,2010,Washington,Pittsburgh,5,2,Home,1,40315,0
Baseball,6/9/2010,2010,Washington,Pittsburgh,7,5,Home,1,18876,0
Baseball,6/10/2010,2010,Washington,Pittsburgh,4,2,Home,1,21767,0
Baseball,6/11/2010,2010,Cleveland,Washington,7,2,Home,1,22041,0
Baseball,6/12/2010,2010,Cleveland,Washington,7,1,Home,1,19484,0
Baseball,6/13/2010,2010,Cleveland,Washington,4,9,Away,0,32876,0
Baseball,6/15/2010,2010,Detroit,Washington,7,4,Home,1,24821,0
Baseball,6/16/2010,2010,Detroit,Washington,8,3,Home,1,24767,0
Baseball,6/17/2010,2010,Detroit,Washington,8,3,Home,1,33630,0
Baseball,6/18/2010,2010,Washington,Chicago White Sox,1,2,Away,0,40325,0
Baseball,6/19/2010,2010,Washington,Chicago White Sox,0,1,Away,0,36487,0
Baseball,6/20/2010,2010,Washington,Chicago White Sox,3,6,Away,0,31763,0
Baseball,6/21/2010,2010,Washington,Kansas City,2,1,Home,1,13592,0
Baseball,6/22/2010,2010,Washington,Kansas City,4,3,Home,1,21168,0
Baseball,6/23/2010,2010,Washington,Kansas City,0,1,Away,0,31913,0
Baseball,6/25/2010,2010,Baltimore,Washington,7,6,Home,1,43484,0
Baseball,6/26/2010,2010,Baltimore,Washington,6,5,Home,1,28635,0
Baseball,6/27/2010,2010,Baltimore,Washington,4,3,Home,1,22951,0
Baseball,7/1/2010,2010,Washington,New York Mets,2,1,Home,1,20167,0
Baseball,7/2/2010,2010,Washington,New York Mets,3,5,Away,0,24410,0
Baseball,7/3/2010,2010,Washington,New York Mets,6,5,Home,1,39214,0
Baseball,7/4/2010,2010,Washington,New York Mets,5,9,Away,0,29234,0
Baseball,7/6/2010,2010,Washington,San Diego,6,5,Home,1,14039,0
Baseball,7/7/2010,2010,Washington,San Diego,7,6,Home,1,13762,0
Baseball,7/8/2010,2010,Washington,San Diego,1,7,Away,0,17364,0
Baseball,7/9/2010,2010,Washington,San Francisco,8,1,Home,1,34723,0
Baseball,7/10/2010,2010,Washington,San Francisco,5,10,Away,0,23977,0
Baseball,7/11/2010,2010,Washington,San Francisco,2,6,Away,0,22403,0
Baseball,7/16/2010,2010,Miami,Washington,0,4,Away,0,27037,0
Baseball,7/17/2010,2010,Miami,Washington,2,0,Home,1,23005,0
Baseball,7/18/2010,2010,Miami,Washington,1,0,Home,1,21057,0
Baseball,7/19/2010,2010,Cincinnati,Washington,7,2,Home,1,21243,0
Baseball,7/20/2010,2010,Cincinnati,Washington,8,7,Home,1,22876,0
Baseball,7/21/2010,2010,Cincinnati,Washington,5,8,Away,0,37868,0
Baseball,7/22/2010,2010,Cincinnati,Washington,1,7,Away,0,23115,0
Baseball,7/23/2010,2010,Milwaukee,Washington,7,5,Home,1,34822,0
Baseball,7/24/2010,2010,Milwaukee,Washington,4,3,Home,1,41987,0
Baseball,7/25/2010,2010,Milwaukee,Washington,8,3,Home,1,42414,0
Baseball,7/30/2010,2010,Washington,Philadelphia,8,1,Home,1,32590,0
Baseball,7/31/2010,2010,Washington,Philadelphia,7,5,Home,1,38049,0
Baseball,8/1/2010,2010,Washington,Philadelphia,4,6,Away,0,35807,0
Baseball,8/2/2010,2010,Arizona,Washington,1,3,Away,0,16793,0
Baseball,8/3/2010,2010,Arizona,Washington,6,1,Home,1,17164,0
Baseball,8/4/2010,2010,Arizona,Washington,2,7,Away,0,15670,0
Baseball,8/5/2010,2010,Arizona,Washington,8,4,Home,1,16638,0
Baseball,8/6/2010,2010,Los Angeles Dodgers,Washington,3,6,Away,0,39153,0
Baseball,8/7/2010,2010,Los Angeles Dodgers,Washington,3,2,Home,1,44896,0
Baseball,8/8/2010,2010,Los Angeles Dodgers,Washington,8,3,Home,1,43639,0
Baseball,8/10/2010,2010,Washington,Miami,2,8,Away,0,25939,0
Baseball,8/11/2010,2010,Washington,Miami,5,9,Away,0,15061,0
Baseball,8/12/2010,2010,Washington,Miami,0,5,Away,0,16496,0
Baseball,8/13/2010,2010,Washington,Arizona,4,2,Home,1,19549,0
Baseball,8/14/2010,2010,Washington,Arizona,2,9,Away,0,22400,0
Baseball,8/15/2010,2010,Washington,Arizona,5,3,Home,1,21695,0
Baseball,8/20/2010,2010,Philadelphia,Washington,1,0,Home,1,45093,0
Baseball,8/21/2010,2010,Philadelphia,Washington,1,8,Away,0,45266,0
Baseball,8/22/2010,2010,Philadelphia,Washington,6,0,Home,1,44539,0
Baseball,8/23/2010,2010,Washington,Chicago Cubs,1,9,Away,0,17921,0
Baseball,8/24/2010,2010,Washington,Chicago Cubs,4,5,Away,0,18250,0
Baseball,8/25/2010,2010,Washington,Chicago Cubs,0,4,Away,0,18344,0
Baseball,8/26/2010,2010,Washington,St. Louis,11,10,Home,1,22317,0
Baseball,8/27/2010,2010,Washington,St. Louis,2,4,Away,0,22871,0
Baseball,8/28/2010,2010,Washington,St. Louis,14,5,Home,1,30688,0
Baseball,8/29/2010,2010,Washington,St. Louis,4,2,Home,1,24782,0
Baseball,8/30/2010,2010,Miami,Washington,3,9,Away,0,18326,0
Baseball,8/31/2010,2010,Miami,Washington,1,0,Home,1,18506,0
Baseball,9/1/2010,2010,Miami,Washington,16,10,Home,1,18045,0
Baseball,9/3/2010,2010,Pittsburgh,Washington,8,5,Home,1,19734,0
Baseball,9/4/2010,2010,Pittsburgh,Washington,2,9,Away,0,30263,0
Baseball,9/5/2010,2010,Pittsburgh,Washington,1,8,Away,0,18057,0
Baseball,9/6/2010,2010,Washington,New York Mets,13,3,Home,1,20224,0
Baseball,9/7/2010,2010,Washington,New York Mets,1,4,Away,0,13835,0
Baseball,9/8/2010,2010,Washington,New York Mets,2,3,Away,0,16002,0
Baseball,9/10/2010,2010,Washington,Miami,1,3,Away,0,17180,0
Baseball,9/11/2010,2010,Washington,Miami,1,4,Away,0,17941,0
Baseball,9/12/2010,2010,Washington,Miami,5,6,Away,0,16788,0
Baseball,9/17/2010,2010,Philadelphia,Washington,9,1,Home,1,45338,0
Baseball,9/18/2010,2010,Philadelphia,Washington,5,2,Home,1,45222,0
Baseball,9/19/2010,2010,Philadelphia,Washington,7,6,Home,1,44936,0
Baseball,9/20/2010,2010,Washington,Houston,2,8,Away,0,10999,0
Baseball,9/21/2010,2010,Washington,Houston,8,4,Home,1,11893,0
Baseball,9/22/2010,2010,Washington,Houston,4,3,Home,1,12213,0
Baseball,9/23/2010,2010,Washington,Houston,7,2,Home,1,14633,0
Baseball,9/27/2010,2010,Washington,Philadelphia,0,8,Away,0,14309,0
Baseball,9/28/2010,2010,Washington,Philadelphia,2,1,Home,1,19117,0
Baseball,9/29/2010,2010,Washington,Philadelphia,1,7,Away,0,20026,0
Baseball,10/1/2010,2010,New York Mets,Washington,2,1,Home,1,29424,0
Baseball,10/2/2010,2010,New York Mets,Washington,7,2,Home,1,30386,0
Baseball,10/3/2010,2010,New York Mets,Washington,1,2,Away,0,30849,0
Baseball,4/5/2010,2010,New York Mets,Miami,7,1,Home,1,41245,0
Baseball,4/7/2010,2010,New York Mets,Miami,6,7,Away,0,38863,0
Baseball,4/8/2010,2010,New York Mets,Miami,1,3,Away,0,25982,0
Baseball,4/13/2010,2010,Colorado,New York Mets,11,3,Home,1,25110,0
Baseball,4/14/2010,2010,Colorado,New York Mets,6,5,Home,1,26310,0
Baseball,4/15/2010,2010,Colorado,New York Mets,0,5,Away,0,26195,0
Baseball,4/16/2010,2010,St. Louis,New York Mets,4,3,Home,1,40101,0
Baseball,4/17/2010,2010,St. Louis,New York Mets,1,2,Away,0,43709,0
Baseball,4/18/2010,2010,St. Louis,New York Mets,5,3,Home,1,40007,0
Baseball,4/19/2010,2010,New York Mets,Chicago Cubs,6,1,Home,1,27940,0
Baseball,4/20/2010,2010,New York Mets,Chicago Cubs,4,0,Home,1,27502,0
Baseball,4/21/2010,2010,New York Mets,Chicago Cubs,3,9,Away,0,25684,0
Baseball,4/22/2010,2010,New York Mets,Chicago Cubs,5,2,Home,1,28535,0
Baseball,4/27/2010,2010,New York Mets,Los Angeles Dodgers,4,0,Home,1,0,0
Baseball,4/27/2010,2010,New York Mets,Los Angeles Dodgers,10,5,Home,1,32012,0
Baseball,4/28/2010,2010,New York Mets,Los Angeles Dodgers,7,3,Home,1,29724,0
Baseball,4/30/2010,2010,Philadelphia,New York Mets,1,9,Away,0,45296,0
Baseball,5/1/2010,2010,Philadelphia,New York Mets,10,0,Home,1,45264,0
Baseball,5/2/2010,2010,Philadelphia,New York Mets,11,5,Home,1,45439,0
Baseball,5/3/2010,2010,Cincinnati,New York Mets,3,2,Home,1,14350,0
Baseball,5/4/2010,2010,Cincinnati,New York Mets,4,5,Away,0,13813,0
Baseball,5/5/2010,2010,Cincinnati,New York Mets,5,4,Home,1,16798,0
Baseball,5/7/2010,2010,New York Mets,San Francisco,6,4,Home,1,34681,0
Baseball,5/8/2010,2010,New York Mets,San Francisco,5,4,Home,1,36764,0
Baseball,5/9/2010,2010,New York Mets,San Francisco,5,6,Away,0,35641,0
Baseball,5/13/2010,2010,Miami,New York Mets,2,1,Home,1,16229,0
Baseball,5/14/2010,2010,Miami,New York Mets,7,2,Home,1,21221,0
Baseball,5/15/2010,2010,Miami,New York Mets,7,5,Home,1,26007,0
Baseball,5/16/2010,2010,Miami,New York Mets,10,8,Home,1,17977,0
Baseball,5/21/2010,2010,New York Mets,New York Yankees,1,2,Away,0,41382,0
Baseball,5/22/2010,2010,New York Mets,New York Yankees,5,3,Home,1,41343,0
Baseball,5/23/2010,2010,New York Mets,New York Yankees,6,4,Home,1,41422,0
Baseball,5/25/2010,2010,New York Mets,Philadelphia,8,0,Home,1,33026,0
Baseball,5/26/2010,2010,New York Mets,Philadelphia,5,0,Home,1,33223,0
Baseball,5/27/2010,2010,New York Mets,Philadelphia,3,0,Home,1,35903,0
Baseball,5/28/2010,2010,Milwaukee,New York Mets,2,0,Home,1,32773,0
Baseball,5/29/2010,2010,Milwaukee,New York Mets,8,6,Home,1,37841,0
Baseball,5/30/2010,2010,Milwaukee,New York Mets,4,10,Away,0,36559,0
Baseball,5/31/2010,2010,San Diego,New York Mets,18,6,Home,1,20023,0
