Sport,Date,Season,Home_Team,Away_Team,Home_Team_Score,Away_Team_Score,Winner,Home_Team_Won,Attendance,During_COVID
Basketball,10/27/2009,2010,Cleveland Cavaliers,Boston Celtics,89,95,Away,0,20562,0
Basketball,10/27/2009,2010,Dallas Mavericks,Washington Wizards,91,102,Away,0,19994,0
Basketball,10/27/2009,2010,Portland Trail Blazers,Houston Rockets,96,87,Home,1,20497,0
Basketball,10/27/2009,2010,Los Angeles Lakers,Los Angeles Clippers,99,92,Home,1,18997,0
Basketball,10/28/2009,2010,Atlanta Hawks,Indiana Pacers,120,109,Home,1,16546,0
Basketball,10/28/2009,2010,Toronto Raptors,Cleveland Cavaliers,101,91,Home,1,17897,0
Basketball,10/28/2009,2010,Orlando Magic,Philadelphia 76ers,120,106,Home,1,17461,0
Basketball,10/28/2009,2010,Boston Celtics,Charlotte Hornets,92,59,Home,1,18624,0
Basketball,10/28/2009,2010,Miami Heat,New York Knicks,115,93,Home,1,17730,0
Basketball,10/28/2009,2010,Oklahoma City Thunder,Sacramento Kings,102,89,Home,1,18004,0
Basketball,10/28/2009,2010,San Antonio Spurs,New Orleans Pelicans,113,96,Home,1,18090,0
Basketball,10/28/2009,2010,Minnesota Timberwolves,Brooklyn Nets,95,93,Home,1,15102,0
Basketball,10/28/2009,2010,Memphis Grizzlies,Detroit Pistons,74,96,Away,0,13486,0
Basketball,10/28/2009,2010,Los Angeles Clippers,Phoenix Suns,107,109,Away,0,16343,0
Basketball,10/28/2009,2010,Golden State Warriors,Houston Rockets,107,108,Away,0,18027,0
Basketball,10/28/2009,2010,Denver Nuggets,Utah Jazz,114,105,Home,1,17983,0
Basketball,10/29/2009,2010,Chicago Bulls,San Antonio Spurs,92,85,Home,1,20726,0
Basketball,10/29/2009,2010,Portland Trail Blazers,Denver Nuggets,94,97,Away,0,20497,0
Basketball,10/30/2009,2010,Charlotte Hornets,New York Knicks,102,100,Home,1,15818,0
Basketball,10/30/2009,2010,Philadelphia 76ers,Milwaukee Bucks,99,86,Home,1,14225,0
Basketball,10/30/2009,2010,Atlanta Hawks,Washington Wizards,100,89,Home,1,16546,0
Basketball,10/30/2009,2010,Boston Celtics,Chicago Bulls,118,90,Home,1,18624,0
Basketball,10/30/2009,2010,New Orleans Pelicans,Sacramento Kings,97,92,Home,1,0,0
Basketball,10/30/2009,2010,Brooklyn Nets,Orlando Magic,85,95,Away,0,0,0
Basketball,10/30/2009,2010,Minnesota Timberwolves,Cleveland Cavaliers,87,104,Away,0,15102,0
Basketball,10/30/2009,2010,Memphis Grizzlies,Toronto Raptors,115,107,Home,1,13486,0
Basketball,10/30/2009,2010,Indiana Pacers,Miami Heat,83,96,Away,0,14202,0
Basketball,10/30/2009,2010,Detroit Pistons,Oklahoma City Thunder,83,91,Away,0,18752,0
Basketball,10/30/2009,2010,Utah Jazz,Los Angeles Clippers,111,98,Home,1,19378,0
Basketball,10/30/2009,2010,Phoenix Suns,Golden State Warriors,123,101,Home,1,17648,0
Basketball,10/30/2009,2010,Los Angeles Lakers,Dallas Mavericks,80,94,Away,0,18997,0
Basketball,10/31/2009,2010,Washington Wizards,Brooklyn Nets,123,104,Home,1,16205,0
Basketball,10/31/2009,2010,Cleveland Cavaliers,Charlotte Hornets,90,79,Home,1,20562,0
Basketball,10/31/2009,2010,New York Knicks,Philadelphia 76ers,127,141,Away,0,19501,0
Basketball,10/31/2009,2010,Houston Rockets,Portland Trail Blazers,111,107,Home,1,16528,0
Basketball,10/31/2009,2010,Milwaukee Bucks,Detroit Pistons,96,85,Home,1,15109,0
Basketball,10/31/2009,2010,San Antonio Spurs,Sacramento Kings,113,94,Home,1,18090,0
Basketball,10/31/2009,2010,Los Angeles Clippers,Dallas Mavericks,84,93,Away,0,16343,0
Basketball,11/1/2009,2010,Toronto Raptors,Orlando Magic,116,125,Away,0,17897,0
Basketball,11/1/2009,2010,Boston Celtics,New Orleans Pelicans,97,87,Home,1,18624,0
Basketball,11/1/2009,2010,Miami Heat,Chicago Bulls,95,87,Home,1,17730,0
Basketball,11/1/2009,2010,Oklahoma City Thunder,Portland Trail Blazers,74,83,Away,0,18004,0
Basketball,11/1/2009,2010,Denver Nuggets,Memphis Grizzlies,133,123,Home,1,17983,0
Basketball,11/1/2009,2010,Phoenix Suns,Minnesota Timberwolves,120,112,Home,1,17648,0
Basketball,11/1/2009,2010,Los Angeles Lakers,Atlanta Hawks,118,110,Home,1,18997,0
Basketball,11/2/2009,2010,Charlotte Hornets,Brooklyn Nets,79,68,Home,1,15818,0
Basketball,11/2/2009,2010,New York Knicks,New Orleans Pelicans,117,111,Home,1,19501,0
Basketball,11/2/2009,2010,Utah Jazz,Houston Rockets,96,113,Away,0,19378,0
Basketball,11/2/2009,2010,Sacramento Kings,Memphis Grizzlies,127,116,Home,1,13254,0
Basketball,11/2/2009,2010,Los Angeles Clippers,Minnesota Timberwolves,93,90,Home,1,16343,0
Basketball,11/3/2009,2010,Cleveland Cavaliers,Washington Wizards,102,90,Home,1,20562,0
Basketball,11/3/2009,2010,Indiana Pacers,Denver Nuggets,93,111,Away,0,14202,0
Basketball,11/3/2009,2010,Philadelphia 76ers,Boston Celtics,74,105,Away,0,14225,0
Basketball,11/3/2009,2010,Detroit Pistons,Orlando Magic,85,80,Home,1,18752,0
Basketball,11/3/2009,2010,Miami Heat,Phoenix Suns,96,104,Away,0,17730,0
Basketball,11/3/2009,2010,Chicago Bulls,Milwaukee Bucks,83,81,Home,1,20726,0
Basketball,11/3/2009,2010,Oklahoma City Thunder,Los Angeles Lakers,98,101,Away,0,18004,0
Basketball,11/3/2009,2010,Dallas Mavericks,Utah Jazz,96,85,Home,1,19994,0
Basketball,11/3/2009,2010,Portland Trail Blazers,Atlanta Hawks,91,97,Away,0,20497,0
Basketball,11/4/2009,2010,Orlando Magic,Phoenix Suns,122,100,Home,1,17461,0
Basketball,11/4/2009,2010,Toronto Raptors,Detroit Pistons,110,99,Home,1,17897,0
Basketball,11/4/2009,2010,Washington Wizards,Miami Heat,89,93,Away,0,16205,0
Basketball,11/4/2009,2010,Brooklyn Nets,Denver Nuggets,94,122,Away,0,0,0
Basketball,11/4/2009,2010,New York Knicks,Indiana Pacers,89,101,Away,0,19501,0
Basketball,11/4/2009,2010,Minnesota Timberwolves,Boston Celtics,90,92,Away,0,15102,0
Basketball,11/4/2009,2010,Houston Rockets,Los Angeles Lakers,102,103,Away,0,16528,0
Basketball,11/4/2009,2010,New Orleans Pelicans,Dallas Mavericks,114,107,Home,1,0,0
Basketball,11/4/2009,2010,Sacramento Kings,Atlanta Hawks,105,113,Away,0,13254,0
Basketball,11/4/2009,2010,Golden State Warriors,Memphis Grizzlies,113,105,Home,1,18027,0
Basketball,11/5/2009,2010,Cleveland Cavaliers,Chicago Bulls,85,86,Away,0,20562,0
Basketball,11/5/2009,2010,Utah Jazz,San Antonio Spurs,113,99,Home,1,19378,0
Basketball,11/6/2009,2010,Charlotte Hornets,Atlanta Hawks,103,83,Home,1,15818,0
Basketball,11/6/2009,2010,Indiana Pacers,Washington Wizards,102,86,Home,1,14202,0
Basketball,11/6/2009,2010,Orlando Magic,Detroit Pistons,110,103,Home,1,17461,0
Basketball,11/6/2009,2010,Philadelphia 76ers,Brooklyn Nets,97,94,Home,1,14225,0
Basketball,11/6/2009,2010,Boston Celtics,Phoenix Suns,103,110,Away,0,18624,0
Basketball,11/6/2009,2010,Miami Heat,Denver Nuggets,96,88,Home,1,17730,0
Basketball,11/6/2009,2010,Minnesota Timberwolves,Milwaukee Bucks,72,87,Away,0,15102,0
Basketball,11/6/2009,2010,New Orleans Pelicans,Toronto Raptors,90,107,Away,0,0,0
Basketball,11/6/2009,2010,New York Knicks,Cleveland Cavaliers,91,100,Away,0,19501,0
Basketball,11/6/2009,2010,Houston Rockets,Oklahoma City Thunder,105,94,Home,1,16528,0
Basketball,11/6/2009,2010,Golden State Warriors,Los Angeles Clippers,90,118,Away,0,18027,0
Basketball,11/6/2009,2010,Los Angeles Lakers,Memphis Grizzlies,114,98,Home,1,18997,0
Basketball,11/6/2009,2010,Portland Trail Blazers,San Antonio Spurs,96,84,Home,1,20497,0
Basketball,11/7/2009,2010,Atlanta Hawks,Denver Nuggets,125,100,Home,1,16546,0
Basketball,11/7/2009,2010,Brooklyn Nets,Boston Celtics,76,86,Away,0,0,0
Basketball,11/7/2009,2010,Chicago Bulls,Charlotte Hornets,93,90,Home,1,20726,0
Basketball,11/7/2009,2010,Dallas Mavericks,Toronto Raptors,129,101,Home,1,19994,0
Basketball,11/7/2009,2010,Milwaukee Bucks,New York Knicks,102,87,Home,1,15109,0
Basketball,11/7/2009,2010,Utah Jazz,Sacramento Kings,99,104,Away,0,19378,0
Basketball,11/7/2009,2010,Los Angeles Clippers,Memphis Grizzlies,113,110,Home,1,16343,0
Basketball,11/8/2009,2010,Detroit Pistons,Philadelphia 76ers,88,81,Home,1,18752,0
Basketball,11/8/2009,2010,Washington Wizards,Phoenix Suns,90,102,Away,0,16205,0
Basketball,11/8/2009,2010,Oklahoma City Thunder,Orlando Magic,102,74,Home,1,18004,0
Basketball,11/8/2009,2010,Portland Trail Blazers,Minnesota Timberwolves,116,93,Home,1,20497,0
Basketball,11/8/2009,2010,Sacramento Kings,Golden State Warriors,120,107,Home,1,13254,0
Basketball,11/8/2009,2010,Los Angeles Lakers,New Orleans Pelicans,104,88,Home,1,18997,0
Basketball,11/9/2009,2010,Philadelphia 76ers,Phoenix Suns,115,119,Away,0,14225,0
Basketball,11/9/2009,2010,New York Knicks,Utah Jazz,93,95,Away,0,19501,0
Basketball,11/9/2009,2010,San Antonio Spurs,Toronto Raptors,131,124,Home,1,18090,0
Basketball,11/9/2009,2010,Golden State Warriors,Minnesota Timberwolves,146,105,Home,1,18027,0
Basketball,11/9/2009,2010,Los Angeles Clippers,New Orleans Pelicans,84,112,Away,0,16343,0
Basketball,11/10/2009,2010,Charlotte Hornets,Orlando Magic,81,93,Away,0,15818,0
Basketball,11/10/2009,2010,Miami Heat,Washington Wizards,90,76,Home,1,17730,0
Basketball,11/10/2009,2010,Chicago Bulls,Denver Nuggets,89,90,Away,0,20726,0
Basketball,11/10/2009,2010,Memphis Grizzlies,Portland Trail Blazers,79,93,Away,0,13486,0
Basketball,11/10/2009,2010,Dallas Mavericks,Houston Rockets,121,103,Home,1,19994,0
Basketball,11/10/2009,2010,Sacramento Kings,Oklahoma City Thunder,101,98,Home,1,13254,0
Basketball,11/11/2009,2010,Indiana Pacers,Golden State Warriors,108,94,Home,1,14202,0
Basketball,11/11/2009,2010,Toronto Raptors,Chicago Bulls,99,89,Home,1,17897,0
Basketball,11/11/2009,2010,Boston Celtics,Utah Jazz,105,86,Home,1,18624,0
Basketball,11/11/2009,2010,Detroit Pistons,Charlotte Hornets,98,75,Home,1,18752,0
Basketball,11/11/2009,2010,Brooklyn Nets,Philadelphia 76ers,79,82,Away,0,0,0
Basketball,11/11/2009,2010,New York Knicks,Atlanta Hawks,101,114,Away,0,19501,0
Basketball,11/11/2009,2010,Milwaukee Bucks,Denver Nuggets,108,102,Home,1,15109,0
Basketball,11/11/2009,2010,Minnesota Timberwolves,Portland Trail Blazers,84,107,Away,0,15102,0
Basketball,11/11/2009,2010,Orlando Magic,Cleveland Cavaliers,93,102,Away,0,17461,0
Basketball,11/11/2009,2010,Houston Rockets,Memphis Grizzlies,104,79,Home,1,16528,0
Basketball,11/11/2009,2010,San Antonio Spurs,Dallas Mavericks,92,83,Home,1,18090,0
Basketball,11/11/2009,2010,Los Angeles Clippers,Oklahoma City Thunder,79,83,Away,0,16343,0
Basketball,11/11/2009,2010,Phoenix Suns,New Orleans Pelicans,124,104,Home,1,17648,0
Basketball,11/12/2009,2010,Miami Heat,Cleveland Cavaliers,104,111,Away,0,17730,0
Basketball,11/12/2009,2010,Los Angeles Lakers,Phoenix Suns,121,102,Home,1,18997,0
Basketball,11/13/2009,2010,Orlando Magic,Brooklyn Nets,88,72,Home,1,17461,0
Basketball,11/13/2009,2010,Philadelphia 76ers,Utah Jazz,90,112,Away,0,14225,0
Basketball,11/13/2009,2010,New York Knicks,Golden State Warriors,107,121,Away,0,19501,0
Basketball,11/13/2009,2010,Boston Celtics,Atlanta Hawks,86,97,Away,0,18624,0
Basketball,11/13/2009,2010,Minnesota Timberwolves,Dallas Mavericks,77,89,Away,0,15102,0
Basketball,11/13/2009,2010,New Orleans Pelicans,Portland Trail Blazers,78,86,Away,0,0,0
Basketball,11/13/2009,2010,Sacramento Kings,Houston Rockets,109,100,Home,1,13254,0
Basketball,11/13/2009,2010,Denver Nuggets,Los Angeles Lakers,105,79,Home,1,17983,0
Basketball,11/13/2009,2010,Los Angeles Clippers,Toronto Raptors,89,104,Away,0,16343,0
Basketball,11/14/2009,2010,Atlanta Hawks,New Orleans Pelicans,121,98,Home,1,16546,0
Basketball,11/14/2009,2010,Charlotte Hornets,Portland Trail Blazers,74,80,Away,0,15818,0
Basketball,11/14/2009,2010,Indiana Pacers,Boston Celtics,113,104,Home,1,14202,0
Basketball,11/14/2009,2010,Washington Wizards,Detroit Pistons,103,106,Away,0,16205,0
Basketball,11/14/2009,2010,Cleveland Cavaliers,Utah Jazz,107,103,Home,1,20562,0
Basketball,11/14/2009,2010,Miami Heat,Brooklyn Nets,81,80,Home,1,17730,0
Basketball,11/14/2009,2010,Chicago Bulls,Philadelphia 76ers,94,88,Home,1,20726,0
Basketball,11/14/2009,2010,Memphis Grizzlies,Minnesota Timberwolves,97,87,Home,1,13486,0
Basketball,11/14/2009,2010,Milwaukee Bucks,Golden State Warriors,129,125,Home,1,15109,0
Basketball,11/14/2009,2010,San Antonio Spurs,Oklahoma City Thunder,98,101,Away,0,18090,0
Basketball,11/15/2009,2010,Detroit Pistons,Dallas Mavericks,90,95,Away,0,18752,0
Basketball,11/15/2009,2010,Oklahoma City Thunder,Los Angeles Clippers,93,101,Away,0,18004,0
Basketball,11/15/2009,2010,Phoenix Suns,Toronto Raptors,101,100,Home,1,17648,0
Basketball,11/15/2009,2010,Los Angeles Lakers,Houston Rockets,91,101,Away,0,18997,0
Basketball,11/16/2009,2010,Atlanta Hawks,Portland Trail Blazers,99,95,Home,1,16546,0
Basketball,11/16/2009,2010,Orlando Magic,Charlotte Hornets,97,91,Home,1,17461,0
Basketball,11/16/2009,2010,Milwaukee Bucks,Dallas Mavericks,113,115,Away,0,15109,0
Basketball,11/17/2009,2010,Cleveland Cavaliers,Golden State Warriors,114,108,Home,1,20562,0
Basketball,11/17/2009,2010,Miami Heat,Oklahoma City Thunder,87,100,Away,0,17730,0
Basketball,11/17/2009,2010,Brooklyn Nets,Indiana Pacers,83,91,Away,0,0,0
Basketball,11/17/2009,2010,New Orleans Pelicans,Los Angeles Clippers,110,102,Home,1,0,0
Basketball,11/17/2009,2010,Houston Rockets,Phoenix Suns,105,111,Away,0,16528,0
Basketball,11/17/2009,2010,Denver Nuggets,Toronto Raptors,130,112,Home,1,17983,0
Basketball,11/17/2009,2010,Sacramento Kings,Chicago Bulls,87,101,Away,0,13254,0
Basketball,11/17/2009,2010,Los Angeles Lakers,Detroit Pistons,106,93,Home,1,18997,0
Basketball,11/18/2009,2010,Atlanta Hawks,Miami Heat,105,90,Home,1,16546,0
Basketball,11/18/2009,2010,Indiana Pacers,New York Knicks,103,110,Away,0,14202,0
Basketball,11/18/2009,2010,Orlando Magic,Oklahoma City Thunder,108,94,Home,1,17461,0
Basketball,11/18/2009,2010,Philadelphia 76ers,Charlotte Hornets,86,84,Home,1,14225,0
Basketball,11/18/2009,2010,Washington Wizards,Cleveland Cavaliers,108,91,Home,1,16205,0
Basketball,11/18/2009,2010,Boston Celtics,Golden State Warriors,109,95,Home,1,18624,0
Basketball,11/18/2009,2010,Memphis Grizzlies,Los Angeles Clippers,106,91,Home,1,13486,0
Basketball,11/18/2009,2010,Milwaukee Bucks,Brooklyn Nets,99,85,Home,1,15109,0
Basketball,11/18/2009,2010,Minnesota Timberwolves,Houston Rockets,84,97,Away,0,15102,0
Basketball,11/18/2009,2010,Utah Jazz,Toronto Raptors,104,91,Home,1,19378,0
Basketball,11/18/2009,2010,Dallas Mavericks,San Antonio Spurs,99,94,Home,1,19994,0
Basketball,11/18/2009,2010,Portland Trail Blazers,Detroit Pistons,87,81,Home,1,20497,0
Basketball,11/19/2009,2010,New Orleans Pelicans,Phoenix Suns,110,103,Home,1,0,0
Basketball,11/19/2009,2010,San Antonio Spurs,Utah Jazz,83,90,Away,0,18090,0
Basketball,11/19/2009,2010,Los Angeles Lakers,Chicago Bulls,108,93,Home,1,18997,0
Basketball,11/20/2009,2010,Indiana Pacers,Cleveland Cavaliers,95,105,Away,0,14202,0
Basketball,11/20/2009,2010,Philadelphia 76ers,Memphis Grizzlies,97,102,Away,0,14225,0
Basketball,11/20/2009,2010,Toronto Raptors,Miami Heat,120,113,Home,1,17897,0
Basketball,11/20/2009,2010,Atlanta Hawks,Houston Rockets,105,103,Home,1,16546,0
Basketball,11/20/2009,2010,Boston Celtics,Orlando Magic,78,83,Away,0,18624,0
Basketball,11/20/2009,2010,Oklahoma City Thunder,Washington Wizards,127,108,Home,1,18004,0
Basketball,11/20/2009,2010,Dallas Mavericks,Sacramento Kings,104,102,Home,1,19994,0
Basketball,11/20/2009,2010,Milwaukee Bucks,Charlotte Hornets,95,88,Home,1,15109,0
Basketball,11/20/2009,2010,Golden State Warriors,Portland Trail Blazers,108,94,Home,1,18027,0
Basketball,11/20/2009,2010,Los Angeles Clippers,Denver Nuggets,106,99,Home,1,16343,0
Basketball,11/21/2009,2010,Brooklyn Nets,New York Knicks,91,98,Away,0,0,0
Basketball,11/21/2009,2010,Cleveland Cavaliers,Philadelphia 76ers,97,91,Home,1,20562,0
Basketball,11/21/2009,2010,Memphis Grizzlies,Milwaukee Bucks,98,103,Away,0,13486,0
Basketball,11/21/2009,2010,New Orleans Pelicans,Atlanta Hawks,96,88,Home,1,0,0
Basketball,11/21/2009,2010,Houston Rockets,Sacramento Kings,113,106,Home,1,16528,0
Basketball,11/21/2009,2010,San Antonio Spurs,Washington Wizards,106,84,Home,1,18090,0
Basketball,11/21/2009,2010,Denver Nuggets,Chicago Bulls,112,93,Home,1,17983,0
Basketball,11/21/2009,2010,Utah Jazz,Detroit Pistons,100,97,Home,1,19378,0
Basketball,11/21/2009,2010,Portland Trail Blazers,Minnesota Timberwolves,106,78,Home,1,20497,0
Basketball,11/22/2009,2010,Toronto Raptors,Orlando Magic,96,104,Away,0,17897,0
Basketball,11/22/2009,2010,New York Knicks,Boston Celtics,105,107,Away,0,19501,0
Basketball,11/22/2009,2010,Charlotte Hornets,Indiana Pacers,104,88,Home,1,15818,0
Basketball,11/22/2009,2010,Miami Heat,New Orleans Pelicans,102,101,Home,1,17730,0
Basketball,11/22/2009,2010,Phoenix Suns,Detroit Pistons,117,91,Home,1,17648,0
Basketball,11/22/2009,2010,Los Angeles Lakers,Oklahoma City Thunder,101,85,Home,1,18997,0
Basketball,11/23/2009,2010,Memphis Grizzlies,Sacramento Kings,116,105,Home,1,13486,0
Basketball,11/23/2009,2010,San Antonio Spurs,Milwaukee Bucks,112,98,Home,1,18090,0
Basketball,11/23/2009,2010,Portland Trail Blazers,Chicago Bulls,122,98,Home,1,20497,0
Basketball,11/23/2009,2010,Los Angeles Clippers,Minnesota Timberwolves,91,87,Home,1,16343,0
Basketball,11/24/2009,2010,Toronto Raptors,Indiana Pacers,123,112,Home,1,17897,0
Basketball,11/24/2009,2010,Washington Wizards,Philadelphia 76ers,108,107,Home,1,16205,0
Basketball,11/24/2009,2010,Dallas Mavericks,Golden State Warriors,103,111,Away,0,19994,0
Basketball,11/24/2009,2010,Denver Nuggets,Brooklyn Nets,101,87,Home,1,17983,0
Basketball,11/24/2009,2010,Utah Jazz,Oklahoma City Thunder,94,104,Away,0,19378,0
Basketball,11/24/2009,2010,Los Angeles Lakers,New York Knicks,100,90,Home,1,18997,0
Basketball,11/25/2009,2010,Charlotte Hornets,Toronto Raptors,116,81,Home,1,15818,0
Basketball,11/25/2009,2010,Indiana Pacers,Los Angeles Clippers,86,73,Home,1,14202,0
Basketball,11/25/2009,2010,Boston Celtics,Philadelphia 76ers,113,110,Home,1,18624,0
Basketball,11/25/2009,2010,Orlando Magic,Miami Heat,98,99,Away,0,17461,0
Basketball,11/25/2009,2010,Detroit Pistons,Cleveland Cavaliers,88,98,Away,0,18752,0
Basketball,11/25/2009,2010,Minnesota Timberwolves,Denver Nuggets,111,124,Away,0,15102,0
Basketball,11/25/2009,2010,New Orleans Pelicans,Milwaukee Bucks,102,99,Home,1,0,0
Basketball,11/25/2009,2010,Houston Rockets,Dallas Mavericks,99,130,Away,0,16528,0
Basketball,11/25/2009,2010,San Antonio Spurs,Golden State Warriors,118,104,Home,1,18090,0
Basketball,11/25/2009,2010,Phoenix Suns,Memphis Grizzlies,126,111,Home,1,17648,0
Basketball,11/25/2009,2010,Portland Trail Blazers,Brooklyn Nets,93,83,Home,1,20497,0
Basketball,11/25/2009,2010,Sacramento Kings,New York Knicks,111,97,Home,1,13254,0
Basketball,11/26/2009,2010,Atlanta Hawks,Orlando Magic,76,93,Away,0,16546,0
Basketball,11/26/2009,2010,Utah Jazz,Chicago Bulls,105,86,Home,1,19378,0
Basketball,11/27/2009,2010,Charlotte Hornets,Cleveland Cavaliers,94,87,Home,1,15818,0
Basketball,11/27/2009,2010,Miami Heat,Washington Wizards,84,94,Away,0,17730,0
Basketball,11/27/2009,2010,Boston Celtics,Toronto Raptors,116,103,Home,1,18624,0
Basketball,11/27/2009,2010,Philadelphia 76ers,Atlanta Hawks,86,100,Away,0,14225,0
Basketball,11/27/2009,2010,Detroit Pistons,Los Angeles Clippers,96,104,Away,0,18752,0
Basketball,11/27/2009,2010,Indiana Pacers,Dallas Mavericks,92,113,Away,0,14202,0
Basketball,11/27/2009,2010,Houston Rockets,San Antonio Spurs,84,92,Away,0,16528,0
Basketball,11/27/2009,2010,Denver Nuggets,New York Knicks,128,125,Home,1,17983,0
Basketball,11/27/2009,2010,Minnesota Timberwolves,Phoenix Suns,95,120,Away,0,15102,0
Basketball,11/27/2009,2010,Oklahoma City Thunder,Milwaukee Bucks,108,90,Home,1,18004,0
Basketball,11/27/2009,2010,Portland Trail Blazers,Memphis Grizzlies,96,106,Away,0,20497,0
Basketball,11/27/2009,2010,Sacramento Kings,Brooklyn Nets,109,96,Home,1,13254,0
Basketball,11/28/2009,2010,Washington Wizards,Charlotte Hornets,76,92,Away,0,16205,0
Basketball,11/28/2009,2010,Cleveland Cavaliers,Dallas Mavericks,111,95,Home,1,20562,0
Basketball,11/28/2009,2010,Milwaukee Bucks,Orlando Magic,98,100,Away,0,15109,0
Basketball,11/28/2009,2010,Utah Jazz,Portland Trail Blazers,108,92,Home,1,19378,0
Basketball,11/28/2009,2010,Golden State Warriors,Los Angeles Lakers,97,130,Away,0,18027,0
Basketball,11/29/2009,2010,Detroit Pistons,Atlanta Hawks,94,88,Home,1,18752,0
Basketball,11/29/2009,2010,Toronto Raptors,Phoenix Suns,94,113,Away,0,17897,0
Basketball,11/29/2009,2010,Los Angeles Clippers,Memphis Grizzlies,98,88,Home,1,16343,0
Basketball,11/29/2009,2010,Miami Heat,Boston Celtics,85,92,Away,0,17730,0
Basketball,11/29/2009,2010,New York Knicks,Orlando Magic,102,114,Away,0,19501,0
Basketball,11/29/2009,2010,Oklahoma City Thunder,Houston Rockets,91,100,Away,0,18004,0
Basketball,11/29/2009,2010,San Antonio Spurs,Philadelphia 76ers,97,89,Home,1,18090,0
Basketball,11/29/2009,2010,Denver Nuggets,Minnesota Timberwolves,100,106,Away,0,17983,0
Basketball,11/29/2009,2010,Sacramento Kings,New Orleans Pelicans,112,96,Home,1,13254,0
Basketball,11/29/2009,2010,Los Angeles Lakers,Brooklyn Nets,106,87,Home,1,18997,0
Basketball,11/30/2009,2010,Milwaukee Bucks,Chicago Bulls,99,97,Home,1,15109,0
Basketball,11/30/2009,2010,Dallas Mavericks,Philadelphia 76ers,104,102,Home,1,19994,0
Basketball,11/30/2009,2010,Utah Jazz,Memphis Grizzlies,120,93,Home,1,19378,0
Basketball,11/30/2009,2010,Golden State Warriors,Indiana Pacers,126,107,Home,1,18027,0
Basketball,12/1/2009,2010,Charlotte Hornets,Boston Celtics,90,108,Away,0,15818,0
Basketball,12/1/2009,2010,Toronto Raptors,Washington Wizards,102,106,Away,0,17897,0
Basketball,12/1/2009,2010,New York Knicks,Phoenix Suns,126,99,Home,1,19501,0
Basketball,12/1/2009,2010,Denver Nuggets,Golden State Warriors,135,107,Home,1,17983,0
Basketball,12/1/2009,2010,Portland Trail Blazers,Miami Heat,100,107,Away,0,20497,0
Basketball,12/1/2009,2010,Los Angeles Lakers,New Orleans Pelicans,110,99,Home,1,18997,0
Basketball,12/2/2009,2010,Atlanta Hawks,Toronto Raptors,146,115,Home,1,16546,0
Basketball,12/2/2009,2010,Cleveland Cavaliers,Phoenix Suns,107,90,Home,1,20562,0
Basketball,12/2/2009,2010,Orlando Magic,New York Knicks,118,104,Home,1,17461,0
Basketball,12/2/2009,2010,Washington Wizards,Milwaukee Bucks,104,102,Home,1,16205,0
Basketball,12/2/2009,2010,Brooklyn Nets,Dallas Mavericks,101,117,Away,0,0,0
Basketball,12/2/2009,2010,Chicago Bulls,Detroit Pistons,92,85,Home,1,20726,0
Basketball,12/2/2009,2010,Minnesota Timberwolves,Memphis Grizzlies,95,97,Away,0,15102,0
Basketball,12/2/2009,2010,Oklahoma City Thunder,Philadelphia 76ers,117,106,Home,1,18004,0
Basketball,12/2/2009,2010,Sacramento Kings,Indiana Pacers,110,105,Home,1,13254,0
Basketball,12/2/2009,2010,Los Angeles Clippers,Houston Rockets,85,102,Away,0,16343,0
Basketball,12/3/2009,2010,San Antonio Spurs,Boston Celtics,83,90,Away,0,18090,0
Basketball,12/3/2009,2010,Denver Nuggets,Miami Heat,114,96,Home,1,17983,0
Basketball,12/3/2009,2010,Golden State Warriors,Houston Rockets,109,111,Away,0,18027,0
Basketball,12/4/2009,2010,Washington Wizards,Toronto Raptors,107,109,Away,0,16205,0
Basketball,12/4/2009,2010,Atlanta Hawks,New York Knicks,107,114,Away,0,16546,0
Basketball,12/4/2009,2010,Cleveland Cavaliers,Chicago Bulls,101,87,Home,1,20562,0
Basketball,12/4/2009,2010,Detroit Pistons,Milwaukee Bucks,105,96,Home,1,18752,0
Basketball,12/4/2009,2010,Memphis Grizzlies,Dallas Mavericks,98,82,Home,1,13486,0
Basketball,12/4/2009,2010,Brooklyn Nets,Charlotte Hornets,97,91,Home,1,0,0
Basketball,12/4/2009,2010,New Orleans Pelicans,Minnesota Timberwolves,98,89,Home,1,0,0
Basketball,12/4/2009,2010,Oklahoma City Thunder,Boston Celtics,87,105,Away,0,18004,0
Basketball,12/4/2009,2010,Utah Jazz,Indiana Pacers,96,87,Home,1,19378,0
Basketball,12/4/2009,2010,Los Angeles Lakers,Miami Heat,108,107,Home,1,18997,0
Basketball,12/5/2009,2010,Charlotte Hornets,Philadelphia 76ers,106,105,Home,1,15818,0
Basketball,12/5/2009,2010,Chicago Bulls,Toronto Raptors,78,110,Away,0,20726,0
Basketball,12/5/2009,2010,Minnesota Timberwolves,Utah Jazz,108,101,Home,1,15102,0
Basketball,12/5/2009,2010,San Antonio Spurs,Denver Nuggets,99,106,Away,0,18090,0
Basketball,12/5/2009,2010,Dallas Mavericks,Atlanta Hawks,75,80,Away,0,19994,0
Basketball,12/5/2009,2010,Phoenix Suns,Sacramento Kings,115,107,Home,1,17648,0
Basketball,12/5/2009,2010,Portland Trail Blazers,Houston Rockets,90,89,Home,1,20497,0
Basketball,12/5/2009,2010,Golden State Warriors,Orlando Magic,118,126,Away,0,18027,0
